title_text,title_url,green_line,doc_url,abstract
Conversações políticas e midiatização no Facebook: interações e conflitos a partir dos comentários sobre as ações da Frente Parlamentar Evangélica,http://portcom.intercom.org.br/revistas/index.php/revistaintercom/article/view/3068,"ÂCS Marques, BMA Guimarães - … da Comunicação, 2019 - portcom.intercom.org.br",http://portcom.intercom.org.br/revistas/index.php/revistaintercom/article/viewFile/3068/2212,"… ALTHEMAN, F.; MARTINO, LM S; MARQUES, A. Conversações políticas no Youtube e suas
contribuições para o … CUNHA, MN Do púlpito às mídias sociais: evangélicos na política e ativismo
digital … FERREIRA, J. Midiatização: dispositivos, processos sociais e de comunicação … 
"
[PDF][PDF] COMUNICAÇÃO GOVERNAMENTAL: MUDANÇA DE ESTRATÉGIA NOS PRONUNCIAMENTOS DE DILMA ROUSSEFF (PT) EM 2015,http://www.unigran.br/mercado/paginas/arquivos/edicoes/11/5.pdf,"AA da Costa¹, AA Pereira, LA de Oliveira - unigran.br",http://www.unigran.br/mercado/paginas/arquivos/edicoes/11/5.pdf,"… ainda que 92% dos entrevistados estão conectados por meio de sites de redes sociais, sendo
Facebook (83%), o Whatsapp (58%) e o Youtube (17%) … Estratégias de Comunicação Pública:
uma análise … O Estado espetáculo – ensaio sobre e contra o star system em política … 
"
O aspecto relacional da accountability social na política de educação brasileira: ações e estratégias da Campanha Nacional pelo Direito à Educação,https://cadernosdolegislativo.almg.gov.br/ojs/index.php/cadernos-ele/article/view/10,"ACA Ribeiro, MTA Ribeiro - … da Escola do …, 2019 - cadernosdolegislativo.almg.gov.br",https://cadernosdolegislativo.almg.gov.br/ojs/index.php/cadernos-ele/article/download/10/6,"… O debate sobre a di- mensão social da accountability destaca de forma mais clara a … Ação política
(reuniões, audiências, atos e posicionamentos públicos, pressão virtual) sobre os Poderes
Executivo, Legislativo e Judiciário, para elaborar ou alterar políticas … Comunicação … 
"
[PDF][PDF] JOÃO MARCOS HAUSMANN TAVARES,https://www.researchgate.net/profile/Joao_Tavares15/publication/318573938_A_Economia_Politica_da_Internacionalizacao_Financeira_e_Tecnologica_uma_analise_das_contribuicoes_de_Francois_Chesnais_e_Maria_da_Conceicao_Tavares/links/5974ef75458515e26d09ca2a/A-Economia-Politica-da-Internacionalizacao-Financeira-e-Tecnologica-uma-analise-das-contribuicoes-de-Francois-Chesnais-e-Maria-da-Conceicao-Tavares.pdf,"AEPDAI FINANCEIRA, E TECNOLÓGICA… - researchgate.net",https://www.researchgate.net/profile/Joao_Tavares15/publication/318573938_A_Economia_Politica_da_Internacionalizacao_Financeira_e_Tecnologica_uma_analise_das_contribuicoes_de_Francois_Chesnais_e_Maria_da_Conceicao_Tavares/links/5974ef75458515e26d09ca2a/A-Economia-Politica-da-Internacionalizacao-Financeira-e-Tecnologica-uma-analise-das-contribuicoes-de-Francois-Chesnais-e-Maria-da-Conceicao-Tavares.pdf,"… o estruturalismo latino-americano ou o debate marxista sobre o “imperialismo” … Mesmo a
expressão “economia política” foi relegada por muitos como “história do pensamento” e hoje
o pensamento econômico dominante estrutura-se sob o termo “ciência econômica” … 
"
[PDF][PDF] Análise das estratégias midiáticas utilizadas pelos principais candidatos na propaganda partidária gratuita de 2014,https://www.unigran.br/mercado/paginas/arquivos/edicoes/11/16.pdf,"TF Martins¹, PRF Leal - SOUZA, Rose MV de; MACEDO, Roberto G.; ROCHA … - unigran.br",https://www.unigran.br/mercado/paginas/arquivos/edicoes/11/16.pdf,"… RUBIM, Antônio Canellas. Espetáculo, política e mídia. Artigo apresentado no 11º Encontro
Nacional dos Cursos de Pós-Graduação em Comunicação (Compôs). Rio de Janeiro, 2002,
mimeo, 25p … Disponível em: <https:// www.youtube.com/watch?v=RTF2xKbPPhk > … 
"
[PDF][PDF] Ações afirmativas para afrodescendentes no debate do Parlamento uruguaio,https://www.redalyc.org/pdf/770/77055372006.pdf,"MO López - Afro-Ásia, 2017 - redalyc.org",https://www.redalyc.org/pdf/770/77055372006.pdf,"… y política en Uruguay” (Monografia final de Licenciatura em Ciência Política, Universidade da …
moradia, patrimônio cultural, acesso à justiça, à saúde e, especialmente, a participação política …
22 Joaquim Gomes Barbosa, “O debate constitucional sobre as ações afirmativas”, in … 
"
[PDF][PDF] Entre formas minimalistas e maximalistas de participação midiática,https://www.redalyc.org/pdf/698/69830995016.pdf,"L Custódio - … -Revista Brasileira de Ciências da Comunicação, 2011 - redalyc.org",https://www.redalyc.org/pdf/698/69830995016.pdf,"… que temos que lembrar é que participação dificilmente perde sua natureza política por ser … Muito
antes da existência de canais como o You Tube, pessoas tinham permissão e assistência … de
sociedade civil, cidadãos participam ao exercer o seu direito à comunicação, seja no … 
"
Desenvolvimento de identidade visual no meio online para propaganda politica,http://repositorio.roca.utfpr.edu.br/jspui/handle/1/2959,CHBR Oliveira - 2013 - repositorio.roca.utfpr.edu.br,http://repositorio.roca.utfpr.edu.br/jspui/bitstream/1/2959/1/CT_DADIN_2012_2_01.pdf,"… Youtube da Instituição … frente às novas formas de comunicação ambientadas na internet … Page
28. 28 Perspectiva convencional da Ciência Política prevê associação forte entre educação
e comportamentos políticos desejáveis para a convivência democrática … 
"
Cada vez mais educação política no Brasil: um estudo sobre o marketing e os consultores de campanhas eleitorais,http://www.teses.usp.br/teses/disponiveis/48/48134/tde-05042016-134611/en.php,EE Gomes - teses.usp.br,http://www.teses.usp.br/teses/disponiveis/48/48134/tde-05042016-134611/publico/ELIAS_EVANGELISTA_GOMES.pdf,"… São necessários o debate, o diálogo, a confiança mútua e uma dose de audácia. Temos que
viver a nossa época procurando analisar na prática as conquistas teóricas … 38 1.6. A
institucionalização da pesquisa em comunicação e política no Brasil ..... 43 1.7 … 
"
"A cibercultura da intolerância política, ou como a linguagem do ódio desconstrói a cidadania",https://riuni.unisul.br/handle/12345/4768,"ED Bardini - Programa de Pós-Graduação em Ciências da …, 2017 - riuni.unisul.br",https://riuni.unisul.br/bitstream/handle/12345/4768/TESEvrs.final15fev18.pdf?sequence=1&isAllowed=y,"… características da intolerância política, e o perfil de autores de comentários intolerantes, assim …
Atualmente, a internet tornou-se o maior meio de comunicação de massa do planeta … dado
questionado pelo Ministério das Comunicações, que acredita num aumento do número … 
"
