title_text,title_url,green_line,doc_url,abstract
Deliberação no YouTube? Debates em torno da questão LGBT,http://compolitica.org/revista/index.php/revista/article/view/57,"<div class=""gs_a"">WM de Oliveira, <a href=""/citations?user=WLetvH4AAAAJ&amp;hl=pt-BR&amp;oi=sra"">R Sarmento</a>, <a href=""/citations?user=qnUN3V8AAAAJ&amp;hl=pt-BR&amp;oi=sra"">RF Mendonça</a> - Compolítica, 2014 - compolitica.org</div>",http://compolitica.org/revista/index.php/revista/article/download/57/59,"… Doutor em Comunicação e Professor do Departamento de Ciência Política da UFMG, bolsista …
A relação entre maior participação dos cidadãos e o potencial comunicativo em plataformas
on-line como YouTube, Twitter e Facebook, tem sido objeto de uma série de reflexões … 
"
A política dos memes e os memes da política: proposta metodológica de análise de conteúdo de memes dos debates eleitorais de 2014,https://www.seer.ufrgs.br/intexto/article/view/63892,"<div class=""gs_a""><a href=""/citations?user=F02DKoAAAAAJ&amp;hl=pt-BR&amp;oi=sra"">V Chagas</a>, <a href=""/citations?user=qzPuxT4AAAAJ&amp;hl=pt-BR&amp;oi=sra"">FA Freire</a>, D Rios, <a href=""/citations?user=kiqJNkYAAAAJ&amp;hl=pt-BR&amp;oi=sra"">D Magalhães</a> - Intexto, 2017 - seer.ufrgs.br</div>",https://www.seer.ufrgs.br/intexto/article/viewFile/63892/40226,"… informação e comunicação, reforça ainda mais a importância de se pensar o uso do humor … A
política dos memes e os memes da política: proposta metodológica de análise de conteúdo de …
Em uma análise de conteúdo com vídeos do YouTube, Shifman (2014) propõe que o … 
"
[CITAÇÃO][C] Estratégias de Comunicação Política Online: Uma Análise do Perfil de José Serra no Twitter//Political Campaigns and Online Strategies: The case of the …,NA,"<div class=""gs_a""><a href=""/citations?user=-VEH3XEAAAAJ&amp;hl=pt-BR&amp;oi=sra"">FPJA Marques</a>, FWO Silva, NR Matos - Contemporânea, 2011</div>",https://www.researchgate.net/profile/Francisco_Paulo_Marques/publication/301700180_Estrategias_de_Comunicacao_Pol'itica_Online_Uma_Analise_do_Perfil_de_Jose_Serra_no_Twitter/links/5b0a13754585157f8718dc33/Estrategias-de-Comunicacao-Politica-Online-Uma-Analise-do-Perfil-de-Jose-Serra-no-Twitter.pdf,NA
[PDF][PDF] YouTube e a revolução digital,https://edisciplinas.usp.br/pluginfile.php/2205278/mod_resource/content/1/Burgess%20et%20al.%20-%202009%20-%20YouTube%20e%20a%20Revolu%C3%A7%C3%A3o%20Digital%20Como%20o%20maior%20fen%C3%B4meno%20da%20cultura%20participativa%20transformou%20a%20m%C3%ADdia%20e%20a%20socieda.pdf,"<div class=""gs_a""><a href=""/citations?user=dfpq_bkAAAAJ&amp;hl=pt-BR&amp;oi=sra"">J Burgess</a>, J Green - São Paulo: Aleph, 2009 - edisciplinas.usp.br</div>",https://edisciplinas.usp.br/pluginfile.php/2205278/mod_resource/content/1/Burgess%20et%20al.%20-%202009%20-%20YouTube%20e%20a%20Revolu%C3%A7%C3%A3o%20Digital%20Como%20o%20maior%20fen%C3%B4meno%20da%20cultura%20participativa%20transformou%20a%20m%C3%ADdia%20e%20a%20socieda.pdf,"… apresenta como potencial e não como realidade atual), mas o You- Tube prova que … formas dessa
cultura emergem e, particularmente (como no caso do YouTube), quando essas … da cultura popular
são sintomas de modernidade, atreladas às mudanças na política de classes … 
"
O uso da Internet nas campanhas eleitorais: balanço do debate e algumas evidências sobre o Brasil,http://www.periodicos.usp.br/revusp/article/view/34012,"<div class=""gs_a"">S BRAGA - Revista USP, 2011 - periodicos.usp.br</div>",http://www.periodicos.usp.br/revusp/article/download/34012/36746,"… by the candidates, such as Twitter, Facebook and video postings on Youtube, which replaced …
deste traba- lho foi incluída no livro Políticas e Gestão da Comunicação no Brasil … A diferença
agora, após a experiência política propiciada pela campanha eleitoral e pela primeira … 
"
[CITAÇÃO][C] Redes sociais e participação política na esfera pública,NA,"<div class=""gs_a""><a href=""/citations?user=eYu1xIMAAAAJ&amp;hl=pt-BR&amp;oi=sra"">JA de Oliveira</a> - Revista Eptic, 2012</div>",https://seer.ufs.br/index.php/eptic/article/viewFile/379/319,NA
Twitter e comunicação política: limites e possibilidades,http://bibliotecadigital.tse.jus.br/xmlui/handle/bdtse/2824,"<div class=""gs_a"">G Rosseto, <a href=""/citations?user=m9ovLroAAAAJ&amp;hl=pt-BR&amp;oi=sra"">R Carreiro</a>, MP Almada - 2013 - bibliotecadigital.tse.jus.br</div>",http://bibliotecadigital.tse.jus.br/xmlui/bitstream/handle/bdtse/2824/2013_rossetto_twitter_comunicacao_politica.pdf?sequence=1,"… postagens de vídeos no Youtube substituindo mecanismos … In: III Congresso da Associação
Brasileira de Pesquisadores em Comunicação e Política, 2009, São Paulo. Anais III Congresso
Compolítica, 2011 … Anais do III Seminário Nacional de Ciência Política, 2010 … 
"
[HTML][HTML] Campanhas eleitorais e cobertura mediática: abordagens teóricas e contributos para a compreensão das interações entre política e media,http://www.scielo.br/scielo.php?pid=S0103-33522012000300009&script=sci_arttext,"<div class=""gs_a""><a href=""/citations?user=5Fr4LQEAAAAJ&amp;hl=pt-BR&amp;oi=sra"">S Salgado</a> - Revista Brasileira de <b>Ciência Política</b>, 2012 - SciELO Brasil</div>",http://www.scielo.br/scielo.php?pid=S0103-33522012000300009&script=sci_arttext,"… É o caso dos websites dos partidos, do YouTube, ou das ferramentas on-line que permitem … a
compreender a influência que os meios de comunicação exercem na mensagem política e
sugerem … Não só porque os meios de comunicação são a melhor forma – e, muitas vezes, a … 
"
[PDF][PDF] Marketing político na era digital: perspectivas e possibilidades,https://www.revistas.usp.br/revusp/article/download/34009/36743,"<div class=""gs_a""><a href=""/citations?user=Wmx1FEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CLDEC PENTEADO</a> - Revista USP, 2011 - revistas.usp.br</div>",https://www.revistas.usp.br/revusp/article/download/34009/36743,"… que são disponibilizados em plataforma de compartilhamento de mensagens au- diovisuais
(YouTube) … como mecanismos alternativos de produção, circulação e transmissão de informação
política (Penteado et al … e os eleitores têm mais um canal de comunicação, inclusive os … 
"
"[HTML][HTML] "" Politics 2.0"": a campanha online de Barack Obama em 2008",http://www.scielo.br/scielo.php?pid=S0104-44782009000300004&script=sci_arttext&tlng=pt,"<div class=""gs_a""><a href=""/citations?user=5-Wi0LgAAAAJ&amp;hl=pt-BR&amp;oi=sra"">W Gomes</a>, B Fernandes, L Reis, <a href=""/citations?user=0ShNd7YAAAAJ&amp;hl=pt-BR&amp;oi=sra"">T Silva</a> - … de Sociologia e <b>Política</b>, 2009 - SciELO Brasil</div>",http://www.scielo.br/scielo.php?pid=S0104-44782009000300004&script=sci_arttext&tlng=pt,"… a seu sítio, que poderia levá-lo ao seu canal de vídeos no Youtube ou à … um sítio de
relacionamento social de apoio ao candidato exclusivamente voltada à discussão política … numa
prospecção e numa análise de tendências relacionadas aos recursos de comunicação on-line … 
"
"[HTML][HTML] Metodologia de pesquisa de blogs de política: análise das eleições presidenciais de 2006 e do movimento"" cansei""",http://www.scielo.br/scielo.php?pid=S0104-44782009000300012&script=sci_arttext&tlng=pt,"<div class=""gs_a""><a href=""/citations?user=pXdbj9QAAAAJ&amp;hl=pt-BR&amp;oi=sra"">MBP Santos</a>, <a href=""/citations?user=Wmx1FEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CLC Penteado</a>… - … de Sociologia e <b>Política</b>, 2009 - SciELO Brasil</div>",http://www.scielo.br/scielo.php?pid=S0104-44782009000300012&script=sci_arttext&tlng=pt,"… para se encontrar informações que poderiam ser censuradas pelos meios tradicionais de
comunicação … de comunidades no Orkut, e também com vídeos de propaganda no Youtube,
ou seja … no qual ela faz uma ""egotrip"", escrevendo seus pensamentos sobre política, cultura e … 
"
O potencial deliberativo de conversações políticas sobre o Projeto de Lei do Ato Médico no YouTube,http://compolitica.org/revista/index.php/revista/article/view/38,"<div class=""gs_a"">F Altheman, <a href=""/citations?user=xngypjMAAAAJ&amp;hl=pt-BR&amp;oi=sra"">LMS Martino</a>, ÂCS Marques - Compolítica, 2013 - compolitica.org</div>",http://compolitica.org/revista/index.php/revista/article/download/38/38,"… Para Habermas, a existência de uma situação ideal de comunicação já estaria dada, bastando
os sujeitos … No caso em tela, as conversações que se desdobram no Youtube dão a ver uma
disputa de … Conversação política, aspectos deliberativos e criação de cenas polêmicas … 
"
A comunicação política na era da internet,https://ubibliorum.ubi.pt/handle/10400.6/686,"<div class=""gs_a"">J Canavilhas - VIII Congresso Lusocom, 2009 - ubibliorum.ubi.pt</div>",https://ubibliorum.ubi.pt/bitstream/10400.6/686/1/canavilhas-j-comunicacao-politica-na-era-da-internet.pdf,"… Foram criados canais no YouTube e no Sapo Vídeos, presença na comunidade Flickr e na … mais
como espaços de convívio informal e menos como palcos para o debate de ideias … muito a fazer
para explorar as particulares das redes sociais no campo da comunicação política … 
"
[PDF][PDF] O uso da internet nas eleições municipais de São Paulo de 2008,http://bibliotecadigital.tse.jus.br/xmlui/bitstream/handle/bdtse/3140/2010_penteado_uso_internet_eleicoes.pdf?sequence=1,"<div class=""gs_a""><a href=""/citations?user=Wmx1FEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CLC Penteado</a>, <a href=""/citations?user=pXdbj9QAAAAJ&amp;hl=pt-BR&amp;oi=sra"">MBP Santos</a>… - … <b>Política</b>: ano 2, n …, 2010 - bibliotecadigital.tse.jus.br</div>",http://bibliotecadigital.tse.jus.br/xmlui/bitstream/handle/bdtse/3140/2010_penteado_uso_internet_eleicoes.pdf?sequence=1,"… os destaques eram postados diariamente, em especial a existência de vídeos no site YouTube
e da … importância na construção do marketing eleitoral dos candidatos, ampliando as formas de
comunicação política, sem com isso consolidar um amplo debate qualificado de … 
"
[CITAÇÃO][C] Deliberação online e opinião pública no caso do movimento Gota d'Água contra a usina de Belo Monte//ONLINE DELIBERATION AND PUBLIC OPINION …,NA,"<div class=""gs_a"">ÂCS Marques, <a href=""/citations?user=xngypjMAAAAJ&amp;hl=pt-BR&amp;oi=sra"">LMS Martino</a> - Contemporânea, 2012</div>",https://pdfs.semanticscholar.org/6674/8de6cd1f60d1d4c23929b1731eacf787af0f.pdf,NA
A direita na rede: mobilização online no impeachment de Dilma Rousseff,http://bibliotecadigital.tse.jus.br/xmlui/handle/bdtse/4823,"<div class=""gs_a""><a href=""/citations?user=Wmx1FEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CLC Penteado</a>, C Lerner - 2018 - bibliotecadigital.tse.jus.br</div>",http://bibliotecadigital.tse.jus.br/xmlui/bitstream/handle/bdtse/4823/2018_penteado_direita_rede_mobilizacao.pdf?sequence=1,"… Suas lideranças são formadas por jovens com grande capacidade de comunicação nas mídias
sociais e … nas mídias sociais com vídeos com a tag #LulaNaCadeia para o YouTube, contudo …
na política, principalmente contra o PT, suas publicações no Facebook também … 
"
[PDF][PDF] Internet e comunicação política: o uso do Facebook pelos principais candidatos ao Executivo de Macaé (RJ) nas eleições de 2012,http://e-democracia.com.br/forumcienciapolitica/edicoesanteriores/2013/especific_files/papers/6MRB.pdf,"<div class=""gs_a""><a href=""/citations?user=-e8TGEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CM SOUZA</a> - … Brasileiro de Pós-graduação em <b>Ciência Política</b> …, 2013 - e-democracia.com.br</div>",http://e-democracia.com.br/forumcienciapolitica/edicoesanteriores/2013/especific_files/papers/6MRB.pdf,"… candidato em evento, sendo uma com link para acesso externo (vídeo no YouTube) e … Logos –
Revista da Pós-Graduação da Faculdade de Comunicação Social da UERJ, Rio de Janeiro,
n. 21, 2004 … In VIII Encontro da Associação Brasileira de Ciência Política, Gramado, 2012 … 
"
[CITAÇÃO][C] As possibilidades da ciberdemocracia: as modalidades de participação política em websites eleitorais,NA,"<div class=""gs_a""><a href=""/citations?user=bhWH5awAAAAJ&amp;hl=pt-BR&amp;oi=sra"">S Iasulaitis</a> - … do XI Congresso Luso Afro Brasileiro de <b>Ciências</b> …, 2011</div>",NA,NA
As remisturas satíricas no YouTube: criatividade e subversão nas lutas de poder simbólico e cultural,http://repositorio.ipl.pt/handle/10400.21/3754,"<div class=""gs_a""><a href=""/citations?user=xcmAw0IAAAAJ&amp;hl=pt-BR&amp;oi=sra"">PD Silva</a> - Estudos em <b>Comunicação</b>, 2014 - repositorio.ipl.pt</div>",http://repositorio.ipl.pt/bitstream/10400.21/3754/1/PDS_satiras_YouTubeESTCOM.pdf,"… como formas de expor as fragilidades dos políticos e do sistema político, seguindo a longa
tradição dos satiristas, contrariando as mensagens criadas no contexto da comunicação política
institucional … YouTube: Online Video and Participatory Culture … Comunicação e Cidadania … 
"
[PDF][PDF] Informação e contra-informação: o papel dos blogs no debate político das eleições presidências de 2010,https://jornalggn.com.br/sites/default/files/documentos/cludio_penteado_1_0.pdf,"<div class=""gs_a""><a href=""/citations?user=T4_bMj4AAAAJ&amp;hl=pt-BR&amp;oi=sra"">RPA Araujo</a>, <a href=""/citations?user=Wmx1FEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CL de Camargo Penteado</a>… - … apresentado no IV …, 2011 - jornalggn.com.br</div>",https://jornalggn.com.br/sites/default/files/documentos/cludio_penteado_1_0.pdf,"… mails, pela circulação de abaixo-assinados eletrônicos, pela publicação de vídeos no Youtube
ou … Ganhador do prêmio iBest de melhor blog de política, Nassif rompeu com a … dos grandes
veículos de comunicação tradicionais, principalmente dos jornais Folha de São Paulo e … 
"
Mediação da informação e participação política na web social em períodos eleitorais,http://200.20.0.78/repositorios/handle/123456789/2661,"<div class=""gs_a""><a href=""/citations?user=Z17StrsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">RF ARAÚJO</a> - 2015 - 200.20.0.78</div>",http://200.20.0.78/repositorios/bitstream/handle/123456789/2661/MEDIA%C3%87%C3%83O%20DA%20INFORMA%C3%87%C3%83O%20E%20PARTICIPA%C3%87%C3%83O.pdf?sequence=1,"… político. Com plataformas como Twitter, YouTube, Facebook e outros recursos da web 2.0 … para
se (re)pensar a comunicação política. Campanhas políticas nesse ambiente possibilitam … 1459
engajar no debate político e na prática participativa democrática, tendo uma formação … 
"
[HTML][HTML] Democracia digital e experiências de e-participação: webativismo e políticas públicas,http://www.scielo.br/scielo.php?pid=S0104-59702015001001597&script=sci_arttext,"<div class=""gs_a""><a href=""/citations?user=T4_bMj4AAAAJ&amp;hl=pt-BR&amp;oi=sra"">RPA Araújo</a>, <a href=""/citations?user=Wmx1FEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CLC Penteado</a>… - História, <b>Ciências</b>, Saúde …, 2015 - SciELO Brasil</div>",http://www.scielo.br/scielo.php?pid=S0104-59702015001001597&script=sci_arttext,"… apenas utiliza um site 2 – utiliza além do site, redes sociais, Youtube 3 – o … de mobilização com
utilização das ferramentas tecnológicas e meios de comunicação de massa … uma ação ou
mobilização houve um desdobramento político: proposta de uma política pública, influência … 
"
Modalidades de participação política em websites eleitorais: uma análise de fóruns de discussão com uma proposta metodológica,https://www.seer.ufrgs.br/debates/article/view/23831,"<div class=""gs_a""><a href=""/citations?user=bhWH5awAAAAJ&amp;hl=pt-BR&amp;oi=sra"">S Iasulaitis</a> - Revista <b>Debates</b>, 2012 - seer.ufrgs.br</div>",https://www.seer.ufrgs.br/debates/article/viewFile/23831/19978,"… O debate pode trazer à tona diferenças internas e conflitos que os partidos não estão … ser descritas
como híbridas, e-newsletters, hospedagem de vídeos online no YouTube, etc … Para a comunicação
política, esta plataforma pressupõe mudanças e dentre as principais estão a … 
"
"[PDF][PDF] Comunicação Política, Internet, Juventude e Participação: proposta de reflexão",http://ojs.up.com.br/index.php/comunicacao/article/download/1070/309,"<div class=""gs_a"">A Camargo, <a href=""/citations?user=KQ7hbrkAAAAJ&amp;hl=pt-BR&amp;oi=sra"">AF Magnoni</a>, <a href=""/citations?user=n_-QyaAAAAAJ&amp;hl=pt-BR&amp;oi=sra"">GV Miranda</a> - <b>Comunicação</b>: Reflexões …, 2018 - ojs.up.com.br</div>",http://ojs.up.com.br/index.php/comunicacao/article/download/1070/309,"… e candidato, no Brasil não era permitido aos candidatos utilizarem, por exemplo, canal no Youtube …
MIGUEL, LF A mídia e o declínio da confiança na política … COMUNICAÇÃO - REFLEXÕES,
EXPERIÊNCIAS, ENSINO |Curitiba | v. 14| n.1|p. 087-098| 1° Semestre 2018 | 119 … 
"
[PDF][PDF] VI FÓRUM BRASILEIRO DE PÓS-GRADUAÇÃO EM CIÊNCIA POLÍTICA-VI FBCP,http://www.academia.edu/download/60658686/Papo_de_Segunda20190920-9680-svehoq.pdf,"<div class=""gs_a"">JEPNOP INFOTENIMENTO - 2019 - academia.edu</div>",http://www.academia.edu/download/60658686/Papo_de_Segunda20190920-9680-svehoq.pdf,"… comentários no YouTube. O infotenimento, categoria onde o programa está inserido, trabalha
com a mescla … In: ​XXXVIII Congresso Brasileiro de Ciências da Comunicação​, 2015, Rio de
Janeiro. COELHO, C. [DOSSIÊ] Política brasileira e sociedade do espetáculo … 
"
A comunicação política no entretenimento: o caso dos programas de humor em Portugal 2007-2008,http://www.repository.utl.pt/handle/10400.5/7127,"<div class=""gs_a"">RSL Deodato - 2014 - repository.utl.pt</div>",http://www.repository.utl.pt/bitstream/10400.5/7127/1/A%20Com%20Pol%C3%ADtica%20no%20entretenimento%20-%20O%20caso%20dos%20programas%20de%20humor%20em%20Portugal.pdf,"… de humor televisivos. Inserindo-se este estudo no âmbito das ciências sociais “temos
de nos … comunicações visando obter, por procedimentos sistemáticos e objectivos de
descrição do … Page 17. A Comunicação Política no entretenimento … 
"
Uso da internet e oportunidades de participação política virtual nas eleições municipais de outubro de 2008 no Brasil,https://www.seer.ufrgs.br/debates/article/view/22684,"<div class=""gs_a"">SS Braga, MA Nicolás, AS França - Revista <b>Debates</b>, 2011 - seer.ufrgs.br</div>",https://www.seer.ufrgs.br/debates/article/download/22684/14556,"… que geralmente reproduzem no espaço virtual recursos de comunicação existentes fora … tais como
Twitter, Facebook, canais do Youtube, comunidades virtuais e … DOSSIÊ OPINIÃO PÚBLICA,
ELEIÇÕES E PARTICIPAÇÃO POLÍTICA NAS DEMOCRACIAS CONTEMPORÂNEAS … 
"
[CITAÇÃO][C] Blogs e ação política,NA,"<div class=""gs_a"">CL de Camargo Penteado, <a href=""/citations?user=pXdbj9QAAAAJ&amp;hl=pt-BR&amp;oi=sra"">MBP dos Santos</a>… - Ponencia presentada en IX …, 2008</div>",NA,NA
[HTML][HTML] Juventude urbana e redes sociais em Moçambique: a participação política dos conectados desamparados,https://journals.openedition.org/cs/602,"<div class=""gs_a"">D Tsandzana - <b>Comunicação </b>e sociedade, 2018 - journals.openedition.org</div>",https://journals.openedition.org/cs/602,"… de dois milhões de utilizadores activos por mês 11 (Figura 1). Segundo Alexa (2018), o primeiro
site mais visitado pelos moçambicanos é o Google, seguido pelo YouTube e pelo … Anais do IV
Encontro da Associação Brasileira de Pesquisadores em Comunicação e Política … 
"
"Mais Populismo, Menos Representatividade: monitoramento e lógica populista da comunicação política em redes sociais online",http://periodicos.uff.br/revista_estudos_politicos/article/view/39852,"<div class=""gs_a""><a href=""/citations?user=xFYD-jYAAAAJ&amp;hl=pt-BR&amp;oi=sra"">F Cavassana</a>, <a href=""/citations?user=8fF1UVwAAAAJ&amp;hl=pt-BR&amp;oi=sra"">EU Cervi</a> - Revista Estudos <b>Políticos</b> - periodicos.uff.br</div>",http://periodicos.uff.br/revista_estudos_politicos/article/viewFile/39852/22937,"… que a internet revigoraria a democracia, estimularia o debate público, plural … POPULISMO, MENOS
REPRESENTATIVIDADE: MONITORAMENTO E LÓGICAPOPULISTA DA COMUNICAÇÃO
POLÍTICA EM REDES … as características da lógica populista de comunicação entre os … 
"
[PDF][PDF] Cognição e interacionalidade através do YouTube,http://www.bocc.ubi.pt/~boccmirror/pag/serrano-paulo-cognicao-interacionalidade-youtube.pdf,"<div class=""gs_a"">P SERRANO - … . Biblioteca On-line de <b>Ciências </b>da <b>Comunicação</b>, 2009 - bocc.ubi.pt</div>",http://www.bocc.ubi.pt/~boccmirror/pag/serrano-paulo-cognicao-interacionalidade-youtube.pdf,"… e estatísticas do próprio site afirma que 60% de todos os vídeos assistidos na internet são
originários do You- Tube … http://www.youtube.com/youchoose … Temas como política global,
economia, saúde, educação, energia e imigração são pautados pelos usuários e respondi- dos … 
"
"A internet como indutora da participação política: mídia, tecnologia e engajamento nos ambientes digitais",https://portalrevistas.ucb.br/index.php/RCEUCB/article/view/8130,"<div class=""gs_a""><a href=""/citations?user=KQ7hbrkAAAAJ&amp;hl=pt-BR&amp;oi=sra"">AF Magnoni</a>, AC Camargo… - … Revista de <b>Comunicação</b> …, 2017 - portalrevistas.ucb.br</div>",https://portalrevistas.ucb.br/index.php/RCEUCB/article/download/8130/5385,"… crítico racional [...] a esfera pública é uma arena de comunicação em que mutualidade …
esfera pública do ciberespaço, seja de natureza política, educacional ou cultural …
pesquisas e assistem a filmes (YouTube, Vimeo, Netflix) … 
"
Comunicação política nos cartazes das eleições para o Parlamento Europeu–(Análise discursiva de Portugal e Espanha 1987-2009),http://www.repository.utl.pt/handle/10400.5/5106,"<div class=""gs_a"">FAP Belchior - 2012 - repository.utl.pt</div>",https://www.repository.utl.pt/bitstream/10400.5/5106/2/Disserta%C3%A7%C3%A3o%20de%20Mestrado%20-%20F%C3%A1bio%20Belchior.pdf,"… debate político, nem tem possibilidade de assumir um carácter de apresentação das propostas …
significado da comunicação política dos partidos políticos em ambiente de eleições; … comunicações
visando obter por procedimentos sistemáticos e objectivos de descrição de … 
"
[HTML][HTML] Debates televisivos e campanhas eleitorais Eleições legislativas de 2015: O debate António Costa versus Pedro Passos Coelho,https://journals.openedition.org/cp/1406,"<div class=""gs_a""><a href=""/citations?user=eGodvusAAAAJ&amp;hl=pt-BR&amp;oi=sra"">SR Nina</a> - <b>Comunicação </b>Pública, 2017 - journals.openedition.org</div>",https://journals.openedition.org/cp/1406,"… Espirito Santo, P. (2008). Estudos de Comunicação Política … Revista Española de Ciencia Política,
25 : 81-96. Manin, B. (1995) … Not your parents' presidential debates: Examining the effects of
the CNN/YouTube debates on young citizens' civic engagement … 
"
[PDF][PDF] Twitter e comunicação política: limites e possibilidades,https://www.academia.edu/download/55576768/Twitter_e_Comunicacao_Politica.pdf,"<div class=""gs_a"">CPEO PÚBLICA - academia.edu</div>",https://www.academia.edu/download/55576768/Twitter_e_Comunicacao_Politica.pdf,"… ampla difusão do uso das mídias sociais pelos candidatos, com Twitter, Facebook e
postagens de vídeos no Youtube substituindo mecanismos … comunicação … internet nos
processos de representação política, na publicização das ações … 
"
Cultura política e participação: as comunidades virtuais em debate,https://repositorio.ufscar.br/handle/ufscar/960,"<div class=""gs_a""><a href=""/citations?user=MoU1HagAAAAJ&amp;hl=pt-BR&amp;oi=sra"">MA Monteiro</a> - 2013 - repositorio.ufscar.br</div>",https://repositorio.ufscar.br/bitstream/handle/ufscar/960/5516.pdf?sequence=1,"… Cultura política e participação : as comunidades virtuais em debate / Marco Aurélio Monteiro …
agência de socialização política, colaborando para a discussão e o entendimento das questões
políticas frente as Novas Tecnologias de Informação e Comunicação. Page 26. 25 … 
"
[PDF][PDF] YouTube e política: a contribuição da criadora de conteúdo Ellora Haone para a democracia digital,http://portalintercom.org.br/anais/nacional2019/resumos/R14-0204-1.pdf,"<div class=""gs_a"">HCS NUNES, KP NUNES, SG MOREIRA… - portalintercom.org.br</div>",http://portalintercom.org.br/anais/nacional2019/resumos/R14-0204-1.pdf,"… Segundo CASTELLS (1999), a versatilidade desse novo sistema de comunicação é capaz de
integrar qualquer forma de expressão e … A criadora de conteúdo para o YouTube provocou em
seus seguidores o desejo de conhecer … Grande contribuição para a política consciente … 
"
[PDF][PDF] 7º Congresso Latino Americano de Ciência Política,https://alacip.org/cong13/978-gouvea-7c.pdf,"<div class=""gs_a"">ALA de <b>Ciência Política</b>, P Gouvêa - alacip.org</div>",https://alacip.org/cong13/978-gouvea-7c.pdf,"Este artigo busca investigar no desenvolvimento das aplicações de redes orientadas a Internet e sua estreita articulação com Tecnologias de Informação e Comunicação (TICs), princípios básicos de comunicação de dados que se relacionam diretamente com as …"
[PDF][PDF] Sociedade Civil e a Participação Política: aplicação do Índice de Participação Política e Influência (IPPI),http://files.pucp.edu.pe/sistema-ponencias/wp-content/uploads/2015/01/Santos_Penteado_Araujo_alacip_2015.pdf,"<div class=""gs_a""><a href=""/citations?user=pXdbj9QAAAAJ&amp;hl=pt-BR&amp;oi=sra"">MBP dos Santos</a>, <a href=""/citations?user=Wmx1FEsAAAAJ&amp;hl=pt-BR&amp;oi=sra"">CLC Penteado</a>, <a href=""/citations?user=T4_bMj4AAAAJ&amp;hl=pt-BR&amp;oi=sra"">RPA Araújo</a> - files.pucp.edu.pe</div>",http://files.pucp.edu.pe/sistema-ponencias/wp-content/uploads/2015/01/Santos_Penteado_Araujo_alacip_2015.pdf,"… 4 - quando ocorrem referência direta à ação em meios de comunicação eletrônicos tradicionais
(rádio e … os cidadãos podem exibir reportagens, fotos para cobrar atitudes e política das
autoridades … no site em que divulga vídeos documentários e o canal polisdigital no youtube … 
"
[HTML][HTML] Deliberação online em consultas públicas? O caso da assembleia legislativa de Minas Gerais,http://www.scielo.br/scielo.php?pid=S0104-44782014000100010&script=sci_arttext,"<div class=""gs_a""><a href=""/citations?user=qnUN3V8AAAAJ&amp;hl=pt-BR&amp;oi=sra"">RF Mendonça</a>, <a href=""/citations?user=YFUMR-QAAAAJ&amp;hl=pt-BR&amp;oi=sra"">EFL Amaral</a> - Revista de Sociologia e <b>Política</b>, 2014 - SciELO Brasil</div>",http://www.scielo.br/scielo.php?pid=S0104-44782014000100010&script=sci_arttext,"… discussão, fóruns de naturezas diversas, chats, comunidades virtuais, vídeos do YouTube e
fluxos … não significa fazer uso de um tipo especial de comunicação, epistemicamente complexo …
sugerem que algumas formas de enquadrar a questão da reforma política perpassam as … 
"
Redes Sociais e Participação Política: Um estudo da página do Senado Federal no Facebook,https://repositorio.cgu.gov.br/handle/1/42047,"<div class=""gs_a"">RGHB Campos - 2016 - repositorio.cgu.gov.br</div>",https://repositorio.cgu.gov.br/bitstream/1/42047/1/REDES%20SOCIAIS%20E%20PARTICIPA%C3%87%C3%83O%20POL%C3%8DTICA%20-%20UM%20ESTUDO%20DA%20P%C3%81GINA%20DO%20SENADO%20FEDERAL%20NO%20FACEBOOK.pdf,"… democracia. Então, passaremos para um estudo mais focado na participação política … na mais
estreita união [...] e na “[... mais estreita comunicação com seus … Em seu texto Representação:
Palavras, instituições e ideias, a autora afirma que esse debate é recorrente na … 
"
A diáspora cabo-verdiana em Portugal: um novo modelo de participação política à distância,https://repositorio.iscte-iul.pt/handle/10071/10363,"<div class=""gs_a"">JC Alves - 2015 - repositorio.iscte-iul.pt</div>",https://repositorio.iscte-iul.pt/bitstream/10071/10363/1/Disserta%C3%A7%C3%A3o%20Completa%20Jenny%20Alves.pdf,"… como espaços de convívio informal e menos como palcos para o debate de ideias que facilitam
a constituição de redes dentro da própria rede … política, durante o período eleitoral, e o seu papel
no desenvolvimento das campanhas, restringindo o … de comunicação online … 
"
O debate democrático no espaço público digital: A participação política no espaço de comentários do Expresso no Facebook,https://estudogeral.sib.uc.pt/handle/10316/85528,"<div class=""gs_a"">SMDS Pinto - 2017 - estudogeral.sib.uc.pt</div>",https://estudogeral.sib.uc.pt/bitstream/10316/85528/1/SaraPinto_Vers%C3%A3oFinal.pdf,"… cidadãos se desinteressem pela vida política. Um desses motivos prende-se com o facto de … como
as pessoas interagem neste espaço público de debate. Page 13. 12 Capítulo I … A Impresa, liderada
por Francisco Pinto Balsemão, é o “maior grupo de comunicação social em … 
"
